rank,score,dataset_name,file_extension,size_kb,department_names,request_id,request_url,document_download_url,is_open_data_duplicate,duplicate_of,reasons
91,9,1_60637 Additional Street Space Paid.xlsx,xlsx,2262.1,Public Works,24-616,https://sanfrancisco.nextrequest.com/requests/24-616,https://sanfrancisco.nextrequest.com/documents/29269196/download,false,,"request-context:+4 (complaint, violation, violations, records, permits), size:+4, dept:+1"
92,9,2_SuperBowl50Permits_040716.xlsx,xlsx,7732.7,Public Works,24-5078,https://sanfrancisco.nextrequest.com/requests/24-5078,https://sanfrancisco.nextrequest.com/documents/37257629/download,false,,"permits, request-context:+3 (log, logs), size:+4, dept:+1"
93,9,"5_Display, FoodFac, TablesChairs - SuperBowl50Permits3 14 16.xlsx",xlsx,8560.1,Public Works,24-5078,https://sanfrancisco.nextrequest.com/requests/24-5078,https://sanfrancisco.nextrequest.com/documents/37257777/download,false,,"permits, request-context:+3 (log, logs), size:+4, dept:+1"
94,9,TransCA LGCR CY 2023.xlsx,xlsx,4618.0,Controller,24-2559,https://sanfrancisco.nextrequest.com/requests/24-2559,https://sanfrancisco.nextrequest.com/documents/33443909/download,false,,"request-context:+4 (salary, overtime, compensation, records, -form, -copy), size:+4, dept:+1"
95,9,1_ACC Submittal Log 2019.05.23_Cx Scope.xlsx,xlsx,2826.7,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31229638/download,false,,"log, request-context:+3 (complaint, records, -form), size:+4, dept:+1"
96,9,1_ACC Submittal Log 2019.05.23_Cx Scope_For review.xlsx,xlsx,2827.0,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31229656/download,false,,"log, request-context:+3 (complaint, records, -form), size:+4, dept:+1"
97,9,3_ACC Submittal Log 2019.05.23_Cx Scope_For review.xlsx,xlsx,2827.0,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31229808/download,false,,"log, request-context:+3 (complaint, records, -form), size:+4, dept:+1"
98,9,5_ACC Submittal Log 2019.05.23_Cx Scope_For review.xlsx,xlsx,2827.0,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31230168/download,false,,"log, request-context:+3 (complaint, records, -form), size:+4, dept:+1"
99,9,1_ACC Submittal Log 2019.05.23_Cx Scope_For review.xlsx,xlsx,2827.0,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31230195/download,false,,"log, request-context:+3 (complaint, records, -form), size:+4, dept:+1"
100,9,3_ACC Submittal Log 2019.05.23_Cx Scope_For review.xlsx,xlsx,2827.0,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31230246/download,false,,"log, request-context:+3 (complaint, records, -form), size:+4, dept:+1"
101,9,2_ACC Submittal Log 2019.05.23.xlsx,xlsx,2825.3,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31229647/download,false,,"log, request-context:+3 (complaint, records, -form), size:+4, dept:+1"
102,9,5_ACC Submittal Log 2019.05.23_Cx Scope_For review.xlsx,xlsx,2827.0,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31229651/download,false,,"log, request-context:+3 (complaint, records, -form), size:+4, dept:+1"
103,9,5_ACC Submittal Log 2019.05.23_Cx Scope_For review.xlsx,xlsx,2827.0,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31230040/download,false,,"log, request-context:+3 (complaint, records, -form), size:+4, dept:+1"
104,9,2_ACC Submittal Log 2019.05.23_Cx Scope_For review.xlsx,xlsx,2827.0,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31230199/download,false,,"log, request-context:+3 (complaint, records, -form), size:+4, dept:+1"
105,9,1_ACC Submittal Log 2019.05.23_Cx Scope.xlsx,xlsx,2826.7,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31230205/download,false,,"log, request-context:+3 (complaint, records, -form), size:+4, dept:+1"
106,9,1_ACC Submittal Log 2019.05.23_Cx Scope_For review.xlsx,xlsx,2827.0,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31230225/download,false,,"log, request-context:+3 (complaint, records, -form), size:+4, dept:+1"
107,8,GAINEZ Citations Issued.xlsx,xlsx,11.4,San Francisco Municipal Transportation Agency (SFMTA),24-6646,https://sanfrancisco.nextrequest.com/requests/24-6646,https://sanfrancisco.nextrequest.com/documents/40344099/download,false,,"citation, citations, request-context:+4 (complaint, complaints, violation, violations, citation, citations, misconduct, disciplinary, investigation, ethics, log, records, -form, -license)"
108,8,Export Summary 03.16.2021-1113AM.csv,csv,31.8,Public Works,21-1148,https://sanfrancisco.nextrequest.com/requests/21-1148,https://sanfrancisco.nextrequest.com/documents/6888795/download,false,,"export, request-context:+4 (complaint, complaints, violation, misconduct, log, records, -form, -receipt, -signature, -copy), size:+2, dept:+1"
109,8,AP Payment Outstanding Checks for Public Records Request 06.25-2024.xlsx,xlsx,134.9,Controller,24-3581,https://sanfrancisco.nextrequest.com/requests/24-3581,https://sanfrancisco.nextrequest.com/documents/35546094/download,false,,"records, request-context:+4 (payroll, settlement, payments, -receipt), size:+2, dept:+1"
110,8,1.17 O.2 Corporate Services Expenses.xlsx,xlsx,109.0,Controller,24-667,https://sanfrancisco.nextrequest.com/requests/24-667,https://sanfrancisco.nextrequest.com/documents/29835647/download,false,,"expense, expenses, request-context:-1 (log, -agenda, -minutes), size:+2, dept:+1"
111,8,Depreciation Expenses for RY2020 and RY2021.xlsx,xlsx,107.5,Controller,24-667,https://sanfrancisco.nextrequest.com/requests/24-667,https://sanfrancisco.nextrequest.com/documents/29835656/download,false,,"expense, expenses, request-context:-1 (log, -agenda, -minutes), size:+2, dept:+1"
112,8,3.032 - O.1 Professional Services Expenses (1).xlsx,xlsx,110.6,Controller,24-667,https://sanfrancisco.nextrequest.com/requests/24-667,https://sanfrancisco.nextrequest.com/documents/29835649/download,false,,"expense, expenses, request-context:-1 (log, -agenda, -minutes), size:+2, dept:+1"
113,8,3.057 - J.2 Detailed Capital and Lease Expenses (1).xlsx,xlsx,21.9,Controller,24-667,https://sanfrancisco.nextrequest.com/requests/24-667,https://sanfrancisco.nextrequest.com/documents/29835790/download,false,,"expense, expenses, request-context:-1 (log, -agenda, -minutes), size:+2, dept:+1"
114,8,3.032 - O.1 Professional Services Expenses (1).xlsx,xlsx,110.6,Controller,24-667,https://sanfrancisco.nextrequest.com/requests/24-667,https://sanfrancisco.nextrequest.com/documents/29835789/download,false,,"expense, expenses, request-context:-1 (log, -agenda, -minutes), size:+2, dept:+1"
115,8,3.057 - J.2 Detailed Capital and Lease Expenses (1).xlsx,xlsx,21.9,Controller,24-667,https://sanfrancisco.nextrequest.com/requests/24-667,https://sanfrancisco.nextrequest.com/documents/29835650/download,false,,"expense, expenses, request-context:-1 (log, -agenda, -minutes), size:+2, dept:+1"
116,8,3.065 and 3.066 K.1 Insurance Expenses.xlsx,xlsx,104.8,Controller,24-667,https://sanfrancisco.nextrequest.com/requests/24-667,https://sanfrancisco.nextrequest.com/documents/29835652/download,false,,"expense, expenses, request-context:-1 (log, -agenda, -minutes), size:+2, dept:+1"
117,8,Contract Data +$2M.xlsx,xlsx,39.6,Public Works,25-3786,https://sanfrancisco.nextrequest.com/requests/25-3786,https://sanfrancisco.nextrequest.com/documents/46229410/download,false,,"contract, request-context:+4 (expense, records, contract, -form), size:+2, dept:+1"
118,8,1.17 O.2 Corporate Services Expenses.xlsx,xlsx,105.4,Controller,24-667,https://sanfrancisco.nextrequest.com/requests/24-667,https://sanfrancisco.nextrequest.com/documents/29835763/download,false,,"expense, expenses, request-context:-1 (log, -agenda, -minutes), size:+2, dept:+1"
119,8,Depreciation Expenses for RY2020 and RY2021.xlsx,xlsx,107.3,Controller,24-667,https://sanfrancisco.nextrequest.com/requests/24-667,https://sanfrancisco.nextrequest.com/documents/29835781/download,false,,"expense, expenses, request-context:-1 (log, -agenda, -minutes), size:+2, dept:+1"
120,8,Reconciliation of RSF Expenses.xlsx,xlsx,118.3,Controller,24-667,https://sanfrancisco.nextrequest.com/requests/24-667,https://sanfrancisco.nextrequest.com/documents/29835577/download,false,,"expense, expenses, request-context:-1 (log, -agenda, -minutes), size:+2, dept:+1"
121,8,permit.xls.xlsx,xlsx,36.1,Public Works,24-6408,https://sanfrancisco.nextrequest.com/requests/24-6408,https://sanfrancisco.nextrequest.com/documents/39645971/download,false,,"permits, request-context:+4 (complaint, complaints, arrest, records, permits), size:+2, dept:+1"
122,8,3_FieldCheck Audit.xlsx,xlsx,22.2,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31230074/download,false,,"audit, request-context:+3 (complaint, records, -form), size:+2, dept:+1"
123,8,3_FieldCheck Audit.xlsx,xlsx,22.2,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31230172/download,false,,"audit, request-context:+3 (complaint, records, -form), size:+2, dept:+1"
124,8,08.24 - 06.25 HPF Comments Log (1).xlsx,xlsx,97.8,Public Works,25-2824,https://sanfrancisco.nextrequest.com/requests/25-2824,https://sanfrancisco.nextrequest.com/documents/45245347/download,false,,"log, request-context:+4 (expense, expenses, overtime, payroll, reimbursement, records, permits, -form, -invoice, -receipt), size:+2, dept:+1"
125,8,08.24 - 06.25 HPF Comments Log (2).xlsx,xlsx,98.1,Public Works,25-2824,https://sanfrancisco.nextrequest.com/requests/25-2824,https://sanfrancisco.nextrequest.com/documents/45245353/download,false,,"log, request-context:+4 (expense, expenses, overtime, payroll, reimbursement, records, permits, -form, -invoice, -receipt), size:+2, dept:+1"
126,8,08.24 - 06.25 HPF Comments Log (3).xlsx,xlsx,97.8,Public Works,25-2824,https://sanfrancisco.nextrequest.com/requests/25-2824,https://sanfrancisco.nextrequest.com/documents/45245445/download,false,,"log, request-context:+4 (expense, expenses, overtime, payroll, reimbursement, records, permits, -form, -invoice, -receipt), size:+2, dept:+1"
127,8,3_FieldCheck Audit.xlsx,xlsx,22.2,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31230079/download,false,,"audit, request-context:+3 (complaint, records, -form), size:+2, dept:+1"
128,8,08.24 - 06.25 HPF Comments Log.xlsx,xlsx,96.5,Public Works,25-2824,https://sanfrancisco.nextrequest.com/requests/25-2824,https://sanfrancisco.nextrequest.com/documents/45245436/download,false,,"log, request-context:+4 (expense, expenses, overtime, payroll, reimbursement, records, permits, -form, -invoice, -receipt), size:+2, dept:+1"
129,8,3_FieldCheck Audit.xlsx,xlsx,22.2,Public Works,24-1499,https://sanfrancisco.nextrequest.com/requests/24-1499,https://sanfrancisco.nextrequest.com/documents/31229702/download,false,,"audit, request-context:+3 (complaint, records, -form), size:+2, dept:+1"
130,8,08.24 - 06.25 HPF Comments Log (3).xlsx,xlsx,97.8,Public Works,25-2824,https://sanfrancisco.nextrequest.com/requests/25-2824,https://sanfrancisco.nextrequest.com/documents/45245349/download,false,,"log, request-context:+4 (expense, expenses, overtime, payroll, reimbursement, records, permits, -form, -invoice, -receipt), size:+2, dept:+1"
131,8,08.24 - 06.25 HPF Comments Log.xlsx,xlsx,96.5,Public Works,25-2824,https://sanfrancisco.nextrequest.com/requests/25-2824,https://sanfrancisco.nextrequest.com/documents/45245430/download,false,,"log, request-context:+4 (expense, expenses, overtime, payroll, reimbursement, records, permits, -form, -invoice, -receipt), size:+2, dept:+1"
132,8,08.24 - 06.25 HPF Comments Log (2).xlsx,xlsx,98.1,Public Works,25-2824,https://sanfrancisco.nextrequest.com/requests/25-2824,https://sanfrancisco.nextrequest.com/documents/45245584/download,false,,"log, request-context:+4 (expense, expenses, overtime, payroll, reimbursement, records, permits, -form, -invoice, -receipt), size:+2, dept:+1"
133,8,08.24 - 06.25 HPF Comments Log.xlsx,xlsx,96.8,Public Works,25-2824,https://sanfrancisco.nextrequest.com/requests/25-2824,https://sanfrancisco.nextrequest.com/documents/45245513/download,false,,"log, request-context:+4 (expense, expenses, overtime, payroll, reimbursement, records, permits, -form, -invoice, -receipt), size:+2, dept:+1"
134,8,2_PG_E Programmatic Inspections Beginning 7.20.20-7.31.20.xlsx,xlsx,21.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21586562/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
135,8,08.24 - 06.25 HPF Comments Log (1).xlsx,xlsx,97.8,Public Works,25-2824,https://sanfrancisco.nextrequest.com/requests/25-2824,https://sanfrancisco.nextrequest.com/documents/45245677/download,false,,"log, request-context:+4 (expense, expenses, overtime, payroll, reimbursement, records, permits, -form, -invoice, -receipt), size:+2, dept:+1"
136,8,08.24 - 06.25 HPF Comments Log.xlsx,xlsx,101.7,Public Works,25-2824,https://sanfrancisco.nextrequest.com/requests/25-2824,https://sanfrancisco.nextrequest.com/documents/45245610/download,false,,"log, request-context:+4 (expense, expenses, overtime, payroll, reimbursement, records, permits, -form, -invoice, -receipt), size:+2, dept:+1"
137,8,08.24 - 06.25 HPF Comments Log (1).xlsx,xlsx,97.8,Public Works,25-2824,https://sanfrancisco.nextrequest.com/requests/25-2824,https://sanfrancisco.nextrequest.com/documents/45245647/download,false,,"log, request-context:+4 (expense, expenses, overtime, payroll, reimbursement, records, permits, -form, -invoice, -receipt), size:+2, dept:+1"
138,8,08.24 - 06.25 HPF Comments Log (4).xlsx,xlsx,101.7,Public Works,25-2824,https://sanfrancisco.nextrequest.com/requests/25-2824,https://sanfrancisco.nextrequest.com/documents/45245500/download,false,,"log, request-context:+4 (expense, expenses, overtime, payroll, reimbursement, records, permits, -form, -invoice, -receipt), size:+2, dept:+1"
139,8,0004I_SUBMITTAL_LOG.xlsx(1).xlsx(2).xlsx,xlsx,54.9,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/13667535/download,false,,"log, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
140,8,1_PG_E Programmatic Inspections Beginning 2.3.20-2.14.20.xlsx,xlsx,25.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21588101/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
141,8,1_PG_E Programmatic Inspections Beginning 2.3.20-2.14.20.xlsx,xlsx,25.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21592836/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
142,8,1_PG_E Programmatic Inspections Beginning 11.9.20-11.20.20.xlsx,xlsx,22.3,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21592847/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
143,8,Remote PLANTING Hearings Scheduling Tracker for BUF.xlsx,xlsx,22.6,Public Works,25-8453,https://sanfrancisco.nextrequest.com/requests/25-8453,https://sanfrancisco.nextrequest.com/documents/55347629/download,false,,"tracker, request-context:+4 (inventory, database, records, -form), size:+2, dept:+1"
144,8,0004I_SUBMITTAL_LOG.xlsx,xlsx,38.7,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/13537210/download,false,,"log, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
145,8,0004i-Inspector Curb ramp Slope Record and SH inspections Tabulation.xlsx,xlsx,29.3,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/12108873/download,false,,"inspections, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
146,8,0004i-Inspector Curb ramp Slope Record and SH inspections Tabulation.xlsx,xlsx,29.3,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/12240026/download,false,,"inspections, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
147,8,0004I_SUBMITTAL_LOG.xlsx(1).xlsx,xlsx,38.7,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/13609788/download,false,,"log, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
148,8,1_PG_E Programmatic Inspections Beginning 2.3.20-2.14.20.xlsx,xlsx,25.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21587127/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
149,8,0004i-Inspector Curb ramp Slope Record and SH inspections Tabulation.xlsx,xlsx,29.3,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/12250097/download,false,,"inspections, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
150,8,1_Recology expense baselines.xlsx,xlsx,40.8,Public Works,21-1789,https://sanfrancisco.nextrequest.com/requests/21-1789,https://sanfrancisco.nextrequest.com/documents/8574826/download,false,,"expense, log, request-context:+1 (log), size:+2, dept:+1"
151,8,0004i-Inspector Curb ramp Slope Record and SH inspections Tabulation.xlsx,xlsx,29.3,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/13170471/download,false,,"inspections, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
152,8,0004i-Inspector Curb ramp Slope Record and SH inspections Tabulation.xlsx,xlsx,29.3,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/13623578/download,false,,"inspections, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
153,8,0004i-Inspector Curb ramp Slope Record and SH inspections Tabulation.xlsx,xlsx,29.3,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/13548235/download,false,,"inspections, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
154,8,1_PG_E Programmatic Inspections Beginning 11.9.20-11.20.20.xlsx,xlsx,22.3,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21588391/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
155,8,2_PG_E Programmatic Inspections Beginning 7.20.20-7.31.20.xlsx,xlsx,21.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21591675/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
156,8,0004I Change Order Log.xlsx(1).xlsx,xlsx,45.5,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/13606703/download,false,,"log, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
157,8,RT_DT_0004i-Inspector Curb ramp Slope Record and SH inspections Tabulation.xlsx,xlsx,29.9,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/13544072/download,false,,"inspections, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
158,8,3_MAY - Field Expense Report 021120 (with Rate .575).xlsx,xlsx,28.7,Arts Commission,25-9577,https://sanfrancisco.nextrequest.com/requests/25-9577,https://sanfrancisco.nextrequest.com/documents/56571020/download,false,,"expense, request-context:+3 (audit, log, dataset, records, -form, -test), size:+2"
159,8,1_PG_E Programmatic Inspections Beginning 11.9.20-11.20.20.xlsx,xlsx,22.3,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21586705/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
160,8,1_PG_E Programmatic Inspections Beginning 2.3.20-2.14.20.xlsx,xlsx,22.4,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21587302/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
161,8,2_PG_E Programmatic Inspections Beginning 7.20.20-7.31.20.xlsx,xlsx,21.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21588752/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
162,8,2_PG_E Programmatic Inspections Beginning 7.20.20-7.31.20.xlsx,xlsx,21.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21588898/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
163,8,1_PG_E Programmatic Inspections Beginning 11.9.20-11.20.20.xlsx,xlsx,22.3,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21588905/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
164,8,1_PG_E Programmatic Inspections Beginning 2.3.20-2.14.20.xlsx,xlsx,22.4,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21592093/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
165,8,1_3.032 - O.1 Professional Services Expenses (1).xlsx,xlsx,110.8,Controller,24-667,https://sanfrancisco.nextrequest.com/requests/24-667,https://sanfrancisco.nextrequest.com/documents/30379785/download,false,,"expense, expenses, request-context:-1 (log, -agenda, -minutes), size:+2, dept:+1"
166,8,0004i-Inspector Curb ramp Slope Record and SH inspections Tabulation.xlsx(1).xlsx(2).xlsx,xlsx,29.4,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/13611259/download,false,,"inspections, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
167,8,0004I Change Order Log.xlsx,xlsx,45.5,Public Works,22-1475,https://sanfrancisco.nextrequest.com/requests/22-1475,https://sanfrancisco.nextrequest.com/documents/13539070/download,false,,"log, request-context:+4 (discipline, log, logs, records, contract, -form), size:+2, dept:+1"
168,8,2_PG_E Programmatic Inspections Beginning 7.20.20-7.31.20.xlsx,xlsx,21.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21586767/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
169,8,1_PG_E Programmatic Inspections Beginning 2.3.20-2.14.20.xlsx,xlsx,22.4,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21588771/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
170,8,1_PG_E Programmatic Inspections Beginning 11.9.20-11.20.20.xlsx,xlsx,22.3,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21588858/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
171,8,2_PG_E Programmatic Inspections Beginning 7.20.20-7.31.20.xlsx,xlsx,21.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21591572/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
172,8,1_PG_E Programmatic Inspections Beginning 2.3.20-2.14.20.xlsx,xlsx,25.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21591624/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
173,8,1_PG_E Programmatic Inspections Beginning 2.3.20-2.14.20.xlsx,xlsx,22.4,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21591975/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
174,8,1_PG_E Programmatic Inspections Beginning 2.3.20-2.14.20.xlsx,xlsx,25.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21591998/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
175,8,2_PG_E Programmatic Inspections Beginning 7.20.20-7.31.20.xlsx,xlsx,21.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21592235/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
176,8,1_PG_E Programmatic Inspections Beginning 11.9.20-11.20.20.xlsx,xlsx,22.3,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21592477/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
177,8,1_PG_E Programmatic Inspections Beginning 11.9.20-11.20.20.xlsx,xlsx,22.3,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21592738/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
178,8,1_PG_E Programmatic Inspections Beginning 11.9.20-11.20.20.xlsx,xlsx,22.3,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21586666/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
179,8,1_PG_E Programmatic Inspections Beginning 11.9.20-11.20.20.xlsx,xlsx,22.3,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21586675/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
180,8,1_PG_E Programmatic Inspections Beginning 2.3.20-2.14.20.xlsx,xlsx,25.7,Public Works,23-3094,https://sanfrancisco.nextrequest.com/requests/23-3094,https://sanfrancisco.nextrequest.com/documents/21588877/download,false,,"inspections, request-context:+4 (complaint, complaints, violation, log, logs, records, permits, contract, -application), size:+2, dept:+1"
